,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NBA 2K League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Season 1 Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Season Totals,,,,,,,,,,,,,,,,,,,,,,,,,,Per Game Stats,,,,,,,,,,,,,,,,,,,,,,,
,,Team,Gamertag,Event,GP,PTS,AST,TO,AST/TO,STL,BLK,REB,OREB,DREB,FGA,FGM,FG%,eFG%,2FGA,2FGM,2FG%,3FGA,3FGM,3FG%,FTA,FTM,FT%,PF TKN,PF,,PPG,APG,TO PG,AST/TO,STL PG,BLK PG,RPG,OREB PG,DREB PG,FGA PG,FGM PG,FG%,eFG%,2FGA PG,2FGM PG,2FG%,3FGA PG,3FGM PG,3FG%,FTA PG,FTM PG,FT%,PF TKN PG,PF PG
,,Heatcheck Gaming,Majes7ic,Finals,2 ,11 ,2 ,– ,– ,3 ,5 ,9 ,– ,9 ,8 ,4 ,50% ,69% ,1 ,1 ,100% ,7 ,3 ,43% ,– ,– ,-,1 ,4 ,,5.5 ,1.0 ,– ,– ,1.5 ,2.5 ,4.5 ,– ,4.5 ,4.0 ,2.0 ,50% ,69% ,0.5 ,0.5 ,100% ,3.5 ,1.5 ,43% ,– ,– ,-,0.5 ,2.0 
,,Blazers Gaming,MamaImDatMan,Tip Off,6 ,102 ,68 ,26 ,2.6 ,11 ,1 ,6 ,– ,6 ,84 ,41 ,49% ,54% ,58 ,32 ,55% ,26 ,9 ,35% ,12 ,11 ,92% ,24 ,14 ,,17.0 ,11.3 ,4.3 ,2.6 ,1.8 ,0.2 ,1.0 ,– ,1.0 ,14.0 ,6.8 ,49% ,54% ,9.7 ,5.3 ,55% ,4.3 ,1.5 ,35% ,2.0 ,1.8 ,92% ,4.0 ,2.3 
,,Blazers Gaming,MamaImDatMan,Regular Season,14 ,270 ,194 ,57 ,3.4 ,30 ,1 ,20 ,4 ,16 ,207 ,108 ,52% ,58% ,142 ,83 ,58% ,65 ,25 ,39% ,31 ,29 ,94% ,61 ,30 ,,19.3 ,13.9 ,4.1 ,3.4 ,2.1 ,0.1 ,1.4 ,0.3 ,1.1 ,14.8 ,7.7 ,52% ,58% ,10.1 ,5.9 ,58% ,4.6 ,1.8 ,39% ,2.2 ,2.1 ,94% ,4.4 ,2.1 
,,Blazers Gaming,MamaImDatMan,Playoffs,1 ,20 ,16 ,2 ,8.0 ,4 ,– ,1 ,– ,1 ,21 ,9 ,43% ,48% ,11 ,7 ,64% ,10 ,2 ,20% ,– ,– ,-,1 ,5 ,,20.0 ,16.0 ,2.0 ,8.0 ,4.0 ,– ,1.0 ,– ,1.0 ,21.0 ,9.0 ,43% ,48% ,11.0 ,7.0 ,64% ,10.0 ,2.0 ,20% ,– ,– ,-,1.0 ,5.0 
,,Blazers Gaming,MamaImDatMan,Mid-Season Tournament 2,1 ,13 ,13 ,5 ,2.6 ,– ,– ,1 ,– ,1 ,15 ,5 ,33% ,40% ,11 ,3 ,27% ,4 ,2 ,50% ,2 ,1 ,50% ,7 ,4 ,,13.0 ,13.0 ,5.0 ,2.6 ,– ,– ,1.0 ,– ,1.0 ,15.0 ,5.0 ,33% ,40% ,11.0 ,3.0 ,27% ,4.0 ,2.0 ,50% ,2.0 ,1.0 ,50% ,7.0 ,4.0 
,,Blazers Gaming,MamaImDatMan,Mid-Season Tournament 1,4 ,113 ,53 ,9 ,5.9 ,10 ,– ,3 ,– ,3 ,73 ,41 ,56% ,64% ,52 ,30 ,58% ,21 ,11 ,52% ,20 ,20 ,100% ,22 ,10 ,,28.3 ,13.3 ,2.3 ,5.9 ,2.5 ,– ,0.8 ,– ,0.8 ,18.3 ,10.3 ,56% ,64% ,13.0 ,7.5 ,58% ,5.3 ,2.8 ,52% ,5.0 ,5.0 ,100% ,5.5 ,2.5 
,,Magic Gaming,Marley213s,Tip Off,2 ,29 ,3 ,4 ,0.8 ,3 ,1 ,18 ,6 ,12 ,23 ,13 ,57% ,57% ,23 ,13 ,57% ,– ,– ,-,3 ,3 ,100% ,2 ,6 ,,14.5 ,1.5 ,2.0 ,0.8 ,1.5 ,0.5 ,9.0 ,3.0 ,6.0 ,11.5 ,6.5 ,57% ,57% ,11.5 ,6.5 ,57% ,– ,– ,-,1.5 ,1.5 ,100% ,1.0 ,3.0 
,,Magic Gaming,Marley213s,Regular Season,11 ,177 ,39 ,17 ,2.3 ,16 ,12 ,97 ,27 ,70 ,128 ,79 ,62% ,62% ,128 ,79 ,62% ,– ,– ,-,21 ,19 ,91% ,13 ,30 ,,16.1 ,3.5 ,1.5 ,2.3 ,1.5 ,1.1 ,8.8 ,2.5 ,6.4 ,11.6 ,7.2 ,62% ,62% ,11.6 ,7.2 ,62% ,– ,– ,-,1.9 ,1.7 ,91% ,1.2 ,2.7 
,,Magic Gaming,Marley213s,Mid-Season Tournament 2,1 ,12 ,3 ,4 ,0.8 ,– ,– ,8 ,3 ,5 ,10 ,5 ,50% ,50% ,10 ,5 ,50% ,– ,– ,-,3 ,2 ,67% ,2 ,– ,,12.0 ,3.0 ,4.0 ,0.8 ,– ,– ,8.0 ,3.0 ,5.0 ,10.0 ,5.0 ,50% ,50% ,10.0 ,5.0 ,50% ,– ,– ,-,3.0 ,2.0 ,67% ,2.0 ,– 
,,Magic Gaming,Marley213s,Mid-Season Tournament 1,2 ,39 ,11 ,2 ,5.5 ,6 ,1 ,13 ,4 ,9 ,25 ,17 ,68% ,68% ,25 ,17 ,68% ,– ,– ,-,6 ,5 ,83% ,5 ,4 ,,19.5 ,5.5 ,1.0 ,5.5 ,3.0 ,0.5 ,6.5 ,2.0 ,4.5 ,12.5 ,8.5 ,68% ,68% ,12.5 ,8.5 ,68% ,– ,– ,-,3.0 ,2.5 ,83% ,2.5 ,2.0 
,,Celtics Crossover Gaming,MelEast,Tip Off,4 ,74 ,9 ,5 ,1.8 ,4 ,3 ,15 ,4 ,11 ,51 ,32 ,63% ,68% ,36 ,27 ,75% ,15 ,5 ,33% ,5 ,5 ,100% ,3 ,7 ,,18.5 ,2.3 ,1.3 ,1.8 ,1.0 ,0.8 ,3.8 ,1.0 ,2.8 ,12.8 ,8.0 ,63% ,68% ,9.0 ,6.8 ,75% ,3.8 ,1.3 ,33% ,1.3 ,1.3 ,100% ,0.8 ,1.8 
,,Celtics Crossover Gaming,MelEast,Regular Season,14 ,201 ,41 ,19 ,2.2 ,19 ,19 ,89 ,24 ,65 ,148 ,90 ,61% ,63% ,127 ,84 ,66% ,21 ,6 ,29% ,16 ,15 ,94% ,14 ,35 ,,14.4 ,2.9 ,1.4 ,2.2 ,1.4 ,1.4 ,6.4 ,1.7 ,4.6 ,10.6 ,6.4 ,61% ,63% ,9.1 ,6.0 ,66% ,1.5 ,0.4 ,29% ,1.1 ,1.1 ,94% ,1.0 ,2.5 
,,Celtics Crossover Gaming,MelEast,Mid-Season Tournament 2,4 ,85 ,15 ,6 ,2.5 ,4 ,1 ,45 ,19 ,26 ,51 ,40 ,78% ,78% ,51 ,40 ,78% ,– ,– ,-,12 ,5 ,42% ,11 ,7 ,,21.3 ,3.8 ,1.5 ,2.5 ,1.0 ,0.3 ,11.3 ,4.8 ,6.5 ,12.8 ,10.0 ,78% ,78% ,12.8 ,10.0 ,78% ,– ,– ,-,3.0 ,1.3 ,42% ,2.8 ,1.8 
,,Celtics Crossover Gaming,MelEast,Mid-Season Tournament 1,4 ,70 ,10 ,4 ,2.5 ,9 ,3 ,31 ,14 ,17 ,62 ,32 ,52% ,52% ,62 ,32 ,52% ,– ,– ,-,6 ,6 ,100% ,6 ,10 ,,17.5 ,2.5 ,1.0 ,2.5 ,2.3 ,0.8 ,7.8 ,3.5 ,4.3 ,15.5 ,8.0 ,52% ,52% ,15.5 ,8.0 ,52% ,– ,– ,-,1.5 ,1.5 ,100% ,1.5 ,2.5 
,,Kings Guard Gaming,Mootyy,Tip Off,3 ,31 ,7 ,5 ,1.4 ,4 ,2 ,18 ,5 ,13 ,28 ,13 ,46% ,52% ,20 ,10 ,50% ,8 ,3 ,38% ,3 ,2 ,67% ,4 ,5 ,,10.3 ,2.3 ,1.7 ,1.4 ,1.3 ,0.7 ,6.0 ,1.7 ,4.3 ,9.3 ,4.3 ,46% ,52% ,6.7 ,3.3 ,50% ,2.7 ,1.0 ,38% ,1.0 ,0.7 ,67% ,1.3 ,1.7 
,,Kings Guard Gaming,Mootyy,Regular Season,14 ,187 ,44 ,29 ,1.5 ,11 ,18 ,114 ,48 ,66 ,135 ,75 ,56% ,63% ,100 ,56 ,56% ,35 ,19 ,54% ,28 ,18 ,64% ,19 ,39 ,,13.4 ,3.1 ,2.1 ,1.5 ,0.8 ,1.3 ,8.1 ,3.4 ,4.7 ,9.6 ,5.4 ,56% ,63% ,7.1 ,4.0 ,56% ,2.5 ,1.4 ,54% ,2.0 ,1.3 ,64% ,1.4 ,2.8 
,,Kings Guard Gaming,Mootyy,Mid-Season Tournament 2,3 ,81 ,4 ,6 ,0.7 ,3 ,4 ,38 ,21 ,17 ,46 ,36 ,78% ,78% ,46 ,36 ,78% ,– ,– ,-,16 ,9 ,56% ,9 ,9 ,,27.0 ,1.3 ,2.0 ,0.7 ,1.0 ,1.3 ,12.7 ,7.0 ,5.7 ,15.3 ,12.0 ,78% ,78% ,15.3 ,12.0 ,78% ,– ,– ,-,5.3 ,3.0 ,56% ,3.0 ,3.0 
,,Kings Guard Gaming,Mootyy,Mid-Season Tournament 1,1 ,18 ,3 ,4 ,0.8 ,3 ,1 ,5 ,2 ,3 ,13 ,9 ,69% ,69% ,13 ,9 ,69% ,– ,– ,-,– ,– ,-,1 ,2 ,,18.0 ,3.0 ,4.0 ,0.8 ,3.0 ,1.0 ,5.0 ,2.0 ,3.0 ,13.0 ,9.0 ,69% ,69% ,13.0 ,9.0 ,69% ,– ,– ,-,– ,– ,-,1.0 ,2.0 
,,Jazz Gaming,MrSlaughter01,Tip Off,4 ,57 ,7 ,2 ,3.5 ,5 ,3 ,15 ,3 ,12 ,40 ,25 ,63% ,66% ,34 ,22 ,65% ,6 ,3 ,50% ,4 ,4 ,100% ,7 ,8 ,,14.3 ,1.8 ,0.5 ,3.5 ,1.3 ,0.8 ,3.8 ,0.8 ,3.0 ,10.0 ,6.3 ,63% ,66% ,8.5 ,5.5 ,65% ,1.5 ,0.8 ,50% ,1.0 ,1.0 ,100% ,1.8 ,2.0 
,,Jazz Gaming,MrSlaughter01,Regular Season,13 ,273 ,32 ,11 ,2.9 ,30 ,23 ,134 ,51 ,83 ,197 ,127 ,65% ,65% ,197 ,127 ,65% ,– ,– ,-,25 ,19 ,76% ,23 ,29 ,,21.0 ,2.5 ,0.8 ,2.9 ,2.3 ,1.8 ,10.3 ,3.9 ,6.4 ,15.2 ,9.8 ,65% ,65% ,15.2 ,9.8 ,65% ,– ,– ,-,1.9 ,1.5 ,76% ,1.8 ,2.2 
,,Jazz Gaming,MrSlaughter01,Mid-Season Tournament 2,1 ,18 ,3 ,2 ,1.5 ,1 ,2 ,7 ,2 ,5 ,14 ,9 ,64% ,64% ,14 ,9 ,64% ,– ,– ,-,– ,– ,-,– ,1 ,,18.0 ,3.0 ,2.0 ,1.5 ,1.0 ,2.0 ,7.0 ,2.0 ,5.0 ,14.0 ,9.0 ,64% ,64% ,14.0 ,9.0 ,64% ,– ,– ,-,– ,– ,-,– ,1.0 
,,Jazz Gaming,MrSlaughter01,Mid-Season Tournament 1,1 ,20 ,– ,3 ,– ,2 ,2 ,5 ,3 ,2 ,13 ,9 ,69% ,69% ,13 ,9 ,69% ,– ,– ,-,2 ,2 ,100% ,1 ,3 ,,20.0 ,– ,3.0 ,– ,2.0 ,2.0 ,5.0 ,3.0 ,2.0 ,13.0 ,9.0 ,69% ,69% ,13.0 ,9.0 ,69% ,– ,– ,-,2.0 ,2.0 ,100% ,1.0 ,3.0 
,,Magic Gaming,Nachotraynor,Tip Off,3 ,23 ,10 ,4 ,2.5 ,2 ,1 ,4 ,3 ,1 ,27 ,11 ,41% ,43% ,18 ,10 ,56% ,9 ,1 ,11% ,– ,– ,-,2 ,1 ,,7.7 ,3.3 ,1.3 ,2.5 ,0.7 ,0.3 ,1.3 ,1.0 ,0.3 ,9.0 ,3.7 ,41% ,43% ,6.0 ,3.3 ,56% ,3.0 ,0.3 ,11% ,– ,– ,-,0.7 ,0.3 
,,Magic Gaming,Nachotraynor,Regular Season,6 ,70 ,20 ,6 ,3.3 ,4 ,1 ,13 ,6 ,7 ,60 ,31 ,52% ,56% ,52 ,26 ,50% ,8 ,5 ,63% ,5 ,3 ,60% ,7 ,4 ,,11.7 ,3.3 ,1.0 ,3.3 ,0.7 ,0.2 ,2.2 ,1.0 ,1.2 ,10.0 ,5.2 ,52% ,56% ,8.7 ,4.3 ,50% ,1.3 ,0.8 ,63% ,0.8 ,0.5 ,60% ,1.2 ,0.7 
,,Knicks Gaming,Natekahl,Tip Off,3 ,41 ,3 ,2 ,1.5 ,4 ,3 ,16 ,3 ,13 ,32 ,17 ,53% ,56% ,26 ,15 ,58% ,6 ,2 ,33% ,5 ,5 ,100% ,7 ,2 ,,13.7 ,1.0 ,0.7 ,1.5 ,1.3 ,1.0 ,5.3 ,1.0 ,4.3 ,10.7 ,5.7 ,53% ,56% ,8.7 ,5.0 ,58% ,2.0 ,0.7 ,33% ,1.7 ,1.7 ,100% ,2.3 ,0.7 
,,Knicks Gaming,Natekahl,Regular Season,14 ,118 ,15 ,11 ,1.4 ,22 ,11 ,42 ,4 ,38 ,96 ,50 ,52% ,59% ,60 ,37 ,62% ,36 ,13 ,36% ,5 ,5 ,100% ,9 ,26 ,,8.4 ,1.1 ,0.8 ,1.4 ,1.6 ,0.8 ,3.0 ,0.3 ,2.7 ,6.9 ,3.6 ,52% ,59% ,4.3 ,2.6 ,62% ,2.6 ,0.9 ,36% ,0.4 ,0.4 ,100% ,0.6 ,1.9 
,,Knicks Gaming,Natekahl,Playoffs,4 ,26 ,5 ,2 ,2.5 ,1 ,4 ,12 ,1 ,11 ,16 ,11 ,69% ,78% ,11 ,8 ,73% ,5 ,3 ,60% ,2 ,1 ,50% ,4 ,6 ,,6.5 ,1.3 ,0.5 ,2.5 ,0.3 ,1.0 ,3.0 ,0.3 ,2.8 ,4.0 ,2.8 ,69% ,78% ,2.8 ,2.0 ,73% ,1.3 ,0.8 ,60% ,0.5 ,0.3 ,50% ,1.0 ,1.5 
,,Knicks Gaming,Natekahl,Mid-Season Tournament 2,4 ,26 ,2 ,2 ,1.0 ,6 ,6 ,19 ,1 ,18 ,18 ,9 ,50% ,64% ,6 ,4 ,67% ,12 ,5 ,42% ,5 ,3 ,60% ,2 ,11 ,,6.5 ,0.5 ,0.5 ,1.0 ,1.5 ,1.5 ,4.8 ,0.3 ,4.5 ,4.5 ,2.3 ,50% ,64% ,1.5 ,1.0 ,67% ,3.0 ,1.3 ,42% ,1.3 ,0.8 ,60% ,0.5 ,2.8 
,,Knicks Gaming,Natekahl,Mid-Season Tournament 1,3 ,34 ,2 ,1 ,2.0 ,– ,2 ,4 ,2 ,2 ,19 ,15 ,79% ,87% ,16 ,12 ,75% ,3 ,3 ,100% ,1 ,1 ,100% ,2 ,1 ,,11.3 ,0.7 ,0.3 ,2.0 ,– ,0.7 ,1.3 ,0.7 ,0.7 ,6.3 ,5.0 ,79% ,87% ,5.3 ,4.0 ,75% ,1.0 ,1.0 ,100% ,0.3 ,0.3 ,100% ,0.7 ,0.3 
,,Knicks Gaming,Natekahl,Finals,2 ,16 ,2 ,1 ,2.0 ,5 ,4 ,6 ,2 ,4 ,12 ,5 ,42% ,58% ,3 ,1 ,33% ,9 ,4 ,44% ,2 ,2 ,100% ,1 ,4 ,,8.0 ,1.0 ,0.5 ,2.0 ,2.5 ,2.0 ,3.0 ,1.0 ,2.0 ,6.0 ,2.5 ,42% ,58% ,1.5 ,0.5 ,33% ,4.5 ,2.0 ,44% ,1.0 ,1.0 ,100% ,0.5 ,2.0 
,,76ers GC,Newdini33,Tip Off,6 ,66 ,12 ,5 ,2.4 ,5 ,1 ,13 ,2 ,11 ,46 ,23 ,50% ,66% ,14 ,8 ,57% ,32 ,15 ,47% ,5 ,5 ,100% ,3 ,5 ,,11.0 ,2.0 ,0.8 ,2.4 ,0.8 ,0.2 ,2.2 ,0.3 ,1.8 ,7.7 ,3.8 ,50% ,66% ,2.3 ,1.3 ,57% ,5.3 ,2.5 ,47% ,0.8 ,0.8 ,100% ,0.5 ,0.8 
,,76ers GC,Newdini33,Regular Season,14 ,188 ,11 ,18 ,0.6 ,8 ,4 ,27 ,5 ,22 ,126 ,77 ,61% ,71% ,68 ,51 ,75% ,58 ,26 ,45% ,11 ,8 ,73% ,12 ,19 ,,13.4 ,0.8 ,1.3 ,0.6 ,0.6 ,0.3 ,1.9 ,0.4 ,1.6 ,9.0 ,5.5 ,61% ,71% ,4.9 ,3.6 ,75% ,4.1 ,1.9 ,45% ,0.8 ,0.6 ,73% ,0.9 ,1.4 
,,76ers GC,Newdini33,Playoffs,3 ,13 ,2 ,– ,– ,2 ,– ,2 ,– ,2 ,15 ,5 ,33% ,43% ,2 ,2 ,100% ,13 ,3 ,23% ,– ,– ,-,– ,5 ,,4.3 ,0.7 ,– ,– ,0.7 ,– ,0.7 ,– ,0.7 ,5.0 ,1.7 ,33% ,43% ,0.7 ,0.7 ,100% ,4.3 ,1.0 ,23% ,– ,– ,-,– ,1.7 
,,76ers GC,Newdini33,Mid-Season Tournament 2,1 ,19 ,1 ,1 ,1.0 ,2 ,– ,3 ,1 ,2 ,15 ,8 ,53% ,57% ,13 ,7 ,54% ,2 ,1 ,50% ,2 ,2 ,100% ,1 ,1 ,,19.0 ,1.0 ,1.0 ,1.0 ,2.0 ,– ,3.0 ,1.0 ,2.0 ,15.0 ,8.0 ,53% ,57% ,13.0 ,7.0 ,54% ,2.0 ,1.0 ,50% ,2.0 ,2.0 ,100% ,1.0 ,1.0 
,,76ers GC,Newdini33,Mid-Season Tournament 1,3 ,33 ,5 ,7 ,0.7 ,3 ,2 ,10 ,4 ,6 ,21 ,15 ,71% ,76% ,16 ,13 ,81% ,5 ,2 ,40% ,2 ,1 ,50% ,1 ,9 ,,11.0 ,1.7 ,2.3 ,0.7 ,1.0 ,0.7 ,3.3 ,1.3 ,2.0 ,7.0 ,5.0 ,71% ,76% ,5.3 ,4.3 ,81% ,1.7 ,0.7 ,40% ,0.7 ,0.3 ,50% ,0.3 ,3.0 
,,Celtics Crossover Gaming,Ofab,Tip Off,4 ,84 ,69 ,10 ,6.9 ,12 ,– ,2 ,– ,2 ,69 ,36 ,52% ,58% ,45 ,28 ,62% ,24 ,8 ,33% ,5 ,4 ,80% ,19 ,14 ,,21.0 ,17.3 ,2.5 ,6.9 ,3.0 ,– ,0.5 ,– ,0.5 ,17.3 ,9.0 ,52% ,58% ,11.3 ,7.0 ,62% ,6.0 ,2.0 ,33% ,1.3 ,1.0 ,80% ,4.8 ,3.5 
,,Celtics Crossover Gaming,Ofab,Regular Season,14 ,279 ,240 ,57 ,4.2 ,27 ,1 ,12 ,3 ,9 ,220 ,115 ,52% ,59% ,139 ,85 ,61% ,81 ,30 ,37% ,22 ,19 ,86% ,60 ,43 ,,19.9 ,17.1 ,4.1 ,4.2 ,1.9 ,0.1 ,0.9 ,0.2 ,0.6 ,15.7 ,8.2 ,52% ,59% ,9.9 ,6.1 ,61% ,5.8 ,2.1 ,37% ,1.6 ,1.4 ,86% ,4.3 ,3.1 
,,Celtics Crossover Gaming,Ofab,Mid-Season Tournament 2,4 ,78 ,69 ,13 ,5.3 ,10 ,– ,3 ,1 ,2 ,67 ,31 ,46% ,54% ,38 ,21 ,55% ,29 ,10 ,35% ,6 ,6 ,100% ,19 ,9 ,,19.5 ,17.3 ,3.3 ,5.3 ,2.5 ,– ,0.8 ,0.3 ,0.5 ,16.8 ,7.8 ,46% ,54% ,9.5 ,5.3 ,55% ,7.3 ,2.5 ,35% ,1.5 ,1.5 ,100% ,4.8 ,2.3 
,,Celtics Crossover Gaming,Ofab,Mid-Season Tournament 1,4 ,58 ,77 ,15 ,5.1 ,9 ,– ,5 ,3 ,2 ,44 ,22 ,50% ,59% ,28 ,14 ,50% ,16 ,8 ,50% ,6 ,6 ,100% ,13 ,19 ,,14.5 ,19.3 ,3.8 ,5.1 ,2.3 ,– ,1.3 ,0.8 ,0.5 ,11.0 ,5.5 ,50% ,59% ,7.0 ,3.5 ,50% ,4.0 ,2.0 ,50% ,1.5 ,1.5 ,100% ,3.3 ,4.8 
,,Bucks Gaming,OLarry,Tip Off,3 ,72 ,2 ,8 ,0.3 ,5 ,2 ,36 ,5 ,31 ,49 ,33 ,67% ,67% ,47 ,33 ,70% ,2 ,– ,– ,6 ,6 ,100% ,7 ,7 ,,24.0 ,0.7 ,2.7 ,0.3 ,1.7 ,0.7 ,12.0 ,1.7 ,10.3 ,16.3 ,11.0 ,67% ,67% ,15.7 ,11.0 ,70% ,0.7 ,– ,– ,2.0 ,2.0 ,100% ,2.3 ,2.3 
,,Bucks Gaming,OLarry,Regular Season,14 ,187 ,43 ,30 ,1.4 ,26 ,10 ,83 ,34 ,49 ,122 ,80 ,66% ,67% ,116 ,77 ,66% ,6 ,3 ,50% ,30 ,24 ,80% ,22 ,36 ,,13.4 ,3.1 ,2.1 ,1.4 ,1.9 ,0.7 ,5.9 ,2.4 ,3.5 ,8.7 ,5.7 ,66% ,67% ,8.3 ,5.5 ,66% ,0.4 ,0.2 ,50% ,2.1 ,1.7 ,80% ,1.6 ,2.6 
,,Bucks Gaming,OLarry,Mid-Season Tournament 2,2 ,16 ,17 ,8 ,2.1 ,3 ,– ,1 ,1 ,– ,10 ,6 ,60% ,70% ,7 ,4 ,57% ,3 ,2 ,67% ,2 ,2 ,100% ,4 ,5 ,,8.0 ,8.5 ,4.0 ,2.1 ,1.5 ,– ,0.5 ,0.5 ,– ,5.0 ,3.0 ,60% ,70% ,3.5 ,2.0 ,57% ,1.5 ,1.0 ,67% ,1.0 ,1.0 ,100% ,2.0 ,2.5 
,,Bucks Gaming,OLarry,Mid-Season Tournament 1,1 ,19 ,1 ,1 ,1.0 ,1 ,2 ,5 ,1 ,4 ,10 ,9 ,90% ,90% ,10 ,9 ,90% ,– ,– ,-,1 ,1 ,100% ,– ,4 ,,19.0 ,1.0 ,1.0 ,1.0 ,1.0 ,2.0 ,5.0 ,1.0 ,4.0 ,10.0 ,9.0 ,90% ,90% ,10.0 ,9.0 ,90% ,– ,– ,-,1.0 ,1.0 ,100% ,– ,4.0 
,,Blazers Gaming,OneWildWalnut,Tip Off,6 ,112 ,9 ,9 ,1.0 ,7 ,8 ,72 ,17 ,55 ,74 ,50 ,68% ,68% ,74 ,50 ,68% ,– ,– ,-,13 ,12 ,92% ,8 ,10 ,,18.7 ,1.5 ,1.5 ,1.0 ,1.2 ,1.3 ,12.0 ,2.8 ,9.2 ,12.3 ,8.3 ,68% ,68% ,12.3 ,8.3 ,68% ,– ,– ,-,2.2 ,2.0 ,92% ,1.3 ,1.7 
,,Blazers Gaming,OneWildWalnut,Regular Season,14 ,312 ,31 ,27 ,1.2 ,35 ,36 ,200 ,74 ,126 ,218 ,144 ,66% ,66% ,217 ,143 ,66% ,1 ,1 ,100% ,32 ,23 ,72% ,21 ,20 ,,22.3 ,2.2 ,1.9 ,1.2 ,2.5 ,2.6 ,14.3 ,5.3 ,9.0 ,15.6 ,10.3 ,66% ,66% ,15.5 ,10.2 ,66% ,0.1 ,0.1 ,100% ,2.3 ,1.6 ,72% ,1.5 ,1.4 
,,Blazers Gaming,OneWildWalnut,Playoffs,1 ,26 ,– ,3 ,– ,1 ,1 ,10 ,7 ,3 ,16 ,12 ,75% ,75% ,16 ,12 ,75% ,– ,– ,-,4 ,2 ,50% ,2 ,5 ,,26.0 ,– ,3.0 ,– ,1.0 ,1.0 ,10.0 ,7.0 ,3.0 ,16.0 ,12.0 ,75% ,75% ,16.0 ,12.0 ,75% ,– ,– ,-,4.0 ,2.0 ,50% ,2.0 ,5.0 
,,Blazers Gaming,OneWildWalnut,Mid-Season Tournament 2,1 ,24 ,4 ,2 ,2.0 ,– ,3 ,18 ,9 ,9 ,15 ,12 ,80% ,80% ,15 ,12 ,80% ,– ,– ,-,1 ,– ,– ,1 ,4 ,,24.0 ,4.0 ,2.0 ,2.0 ,– ,3.0 ,18.0 ,9.0 ,9.0 ,15.0 ,12.0 ,80% ,80% ,15.0 ,12.0 ,80% ,– ,– ,-,1.0 ,– ,– ,1.0 ,4.0 
,,Blazers Gaming,OneWildWalnut,Mid-Season Tournament 1,4 ,80 ,10 ,10 ,1.0 ,9 ,10 ,54 ,18 ,36 ,57 ,37 ,65% ,65% ,56 ,37 ,66% ,1 ,– ,– ,7 ,6 ,86% ,4 ,14 ,,20.0 ,2.5 ,2.5 ,1.0 ,2.3 ,2.5 ,13.5 ,4.5 ,9.0 ,14.3 ,9.3 ,65% ,65% ,14.0 ,9.3 ,66% ,0.3 ,– ,– ,1.8 ,1.5 ,86% ,1.0 ,3.5 
,,Celtics Crossover Gaming,Palmoilplease,Tip Off,4 ,25 ,2 ,1 ,2.0 ,3 ,2 ,9 ,1 ,8 ,17 ,12 ,71% ,74% ,13 ,11 ,85% ,4 ,1 ,25% ,– ,– ,-,– ,4 ,,6.3 ,0.5 ,0.3 ,2.0 ,0.8 ,0.5 ,2.3 ,0.3 ,2.0 ,4.3 ,3.0 ,71% ,74% ,3.3 ,2.8 ,85% ,1.0 ,0.3 ,25% ,– ,– ,-,– ,1.0 
,,Celtics Crossover Gaming,Palmoilplease,Regular Season,7 ,41 ,9 ,1 ,9.0 ,4 ,5 ,16 ,1 ,15 ,41 ,16 ,39% ,50% ,16 ,7 ,44% ,25 ,9 ,36% ,– ,– ,-,1 ,9 ,,5.9 ,1.3 ,0.1 ,9.0 ,0.6 ,0.7 ,2.3 ,0.1 ,2.1 ,5.9 ,2.3 ,39% ,50% ,2.3 ,1.0 ,44% ,3.6 ,1.3 ,36% ,– ,– ,-,0.1 ,1.3 
,,Grizz Gaming,PhenomVV,Tip Off,3 ,22 ,2 ,5 ,0.4 ,3 ,1 ,1 ,– ,1 ,12 ,8 ,67% ,92% ,4 ,2 ,50% ,8 ,6 ,75% ,– ,– ,-,2 ,– ,,7.3 ,0.7 ,1.7 ,0.4 ,1.0 ,0.3 ,0.3 ,– ,0.3 ,4.0 ,2.7 ,67% ,92% ,1.3 ,0.7 ,50% ,2.7 ,2.0 ,75% ,– ,– ,-,0.7 ,– 
,,Grizz Gaming,PhenomVV,Regular Season,12 ,66 ,5 ,5 ,1.0 ,13 ,1 ,23 ,1 ,22 ,41 ,24 ,59% ,79% ,9 ,7 ,78% ,32 ,17 ,53% ,1 ,1 ,100% ,2 ,10 ,,5.5 ,0.4 ,0.4 ,1.0 ,1.1 ,0.1 ,1.9 ,0.1 ,1.8 ,3.4 ,2.0 ,59% ,79% ,0.8 ,0.6 ,78% ,2.7 ,1.4 ,53% ,0.1 ,0.1 ,100% ,0.2 ,0.8 
